,submission_date,state,conf_cases,conf_death
12498,2020-08-17,Ohio,103320,3554
12499,2020-08-17,Alabama,104595,1855
12500,2020-08-17,Virginia,103810,2279
12501,2020-08-17,Michigan,93185,6325
12502,2020-08-17,Mississippi,71254,2046
12503,2020-08-17,Illinois,207854,7756
12504,2020-08-17,Wisconsin,66196,1039
12506,2020-08-17,North Carolina,145516,2348
12507,2020-08-17,Oklahoma,48708,665
12508,2020-08-17,Texas,,
12509,2020-08-17,California,,
12510,2020-08-17,New Mexico,,14077
12511,2020-08-17,Louisiana,,4403
12512,2020-08-17,Idaho,26091,245
12513,2020-08-17,Nevada,,
12514,2020-08-17,Georgia,,
12515,2020-08-17,Indiana,,2926
12516,2020-08-17,Maryland,,3511
12517,2020-08-17,New York,,
12518,2020-08-17,Arkansas,,
12519,2020-08-17,Minnesota,,1712
12520,2020-08-17,Oregon,22320,388
12521,2020-08-17,Utah,47091,365
12522,2020-08-17,West Virginia,8462,
12523,2020-08-17,Missouri,,
12524,2020-08-17,Delaware,15532,524
12525,2020-08-17,South Dakota,,151
12526,2020-08-17,Rhode Island,,
12527,2020-08-17,Kansas,34246,
12528,2020-08-17,Maine,3781,
12529,2020-08-17,New Hampshire,,
12530,2020-08-17,DC,,
12531,2020-08-17,Montana,5847,84
12533,2020-08-17,Alaska,,
12535,2020-08-17,Vermont,,
12540,2020-08-18,Colorado,50050,1555
12541,2020-08-18,Florida,,
12542,2020-08-18,Arizona,193416,4273
12543,2020-08-18,South Carolina,106574,2230
12544,2020-08-18,Connecticut,49236,3571
12545,2020-08-18,Nebraska,,
12546,2020-08-18,Kentucky,37304,825
12547,2020-08-18,Wyoming,2850,34
12548,2020-08-18,Iowa,,
12549,2020-08-18,New Mexico,,
12550,2020-08-18,North Dakota,,
12551,2020-08-18,Washington,,
12553,2020-08-18,Tennessee,133281,1386
12555,2020-08-18,Massachusetts,114786,8617
12556,2020-08-18,Pennsylvania122050,
12557,2020-08-18,New York,227419,19005
12558,2020-08-18,Ohio,104105,3592
12559,2020-08-18,Alabama,105815,1867
12560,2020-08-18,Virginia,104475,2293
12561,2020-08-18,Michigan,93662,6340
12562,2020-08-18,Mississippi,71254,2046
12563,2020-08-18,Illinois,209594,7782
12564,2020-08-18,Wisconsin,66830,1052
12566,2020-08-18,North Carolina,146779,2396
12567,2020-08-18,Oklahoma,49316,682
12568,2020-08-18,Texas,,
12569,2020-08-18,California,,
12570,2020-08-18,New Mexico,,14086
12571,2020-08-18,Louisiana,,4431
12572,2020-08-18,Idaho,26431,255
12573,2020-08-18,Nevada,,
12574,2020-08-18,Georgia,,
12575,2020-08-18,Indiana,,2954
12576,2020-08-18,Maryland,,3522
12577,2020-08-18,New York,,
12578,2020-08-18,Arkansas,,
12579,2020-08-18,Minnesota,,1721
12580,2020-08-18,Oregon,22452,388
12581,2020-08-18,Utah,47384,371
12582,2020-08-18,West Virginia,8557,
12583,2020-08-18,Missouri,,
12584,2020-08-18,Delaware,15639,526
12585,2020-08-18,South Dakota,,152
12586,2020-08-18,Rhode Island,,
12587,2020-08-18,Kansas,34246,
12588,2020-08-18,Maine,3799,
12589,2020-08-18,New Hampshire,,
12590,2020-08-18,DC,,
12591,2020-08-18,Montana,5847,84
12593,2020-08-18,Alaska,,
12595,2020-08-18,Vermont,,
12600,2020-08-19,Colorado,50313,1556
12601,2020-08-19,Florida,,
12602,2020-08-19,Arizona,194042,4378
12603,2020-08-19,South Carolina,107274,2248
12604,2020-08-19,Connecticut,49289,3572
12605,2020-08-19,Nebraska,,
12606,2020-08-19,Kentucky,37848,836
12607,2020-08-19,Wyoming,2909,34
12608,2020-08-19,Iowa,,
12609,2020-08-19,New Mexico,,
12610,2020-08-19,North Dakota,,
12611,2020-08-19,Washington,,
12613,2020-08-19,Tennessee,135203,1412
12615,2020-08-19,Massachusetts,115048,8645
12616,2020-08-19,Pennsylvania122605,
12617,2020-08-19,New York,227724,19003
12618,2020-08-19,Ohio,104999,3627
12619,2020-08-19,Alabama,106784,1876
12620,2020-08-19,Virginia,105289,2310
12621,2020-08-19,Michigan,94278,6349
12622,2020-08-19,Mississippi,73085,2100
12623,2020-08-19,Illinois,211889,7806
12624,2020-08-19,Wisconsin,67493,1060
12626,2020-08-19,North Carolina,147932,2431
12627,2020-08-19,Oklahoma,49914,699
12628,2020-08-19,Texas,,
12629,2020-08-19,California,,
12630,2020-08-19,New Mexico,,14097
12631,2020-08-19,Louisiana,,4468
12632,2020-08-19,Idaho,26754,264
12633,2020-08-19,Nevada,,
12634,2020-08-19,Georgia,,
12635,2020-08-19,Indiana,,2968
12636,2020-08-19,Maryland,,3531
12637,2020-08-19,New York,,
12638,2020-08-19,Arkansas,,
12639,2020-08-19,Minnesota,,1745
12640,2020-08-19,Oregon,22646,399
12641,2020-08-19,Utah,47853,377
12642,2020-08-19,West Virginia,8623,
12643,2020-08-19,Missouri,,
12644,2020-08-19,Delaware,15714,526
12645,2020-08-19,South Dakota,,153
12646,2020-08-19,Rhode Island,,
12647,2020-08-19,Kansas,34942,
12648,2020-08-19,Maine,3812,
12649,2020-08-19,New Hampshire,,
12650,2020-08-19,DC,,
12651,2020-08-19,Montana,5956,84
12653,2020-08-19,Alaska,,
12655,2020-08-19,Vermont,,
12660,2020-08-20,Colorado,50627,1559
12661,2020-08-20,Florida,,
12662,2020-08-20,Arizona,194734,4429
12663,2020-08-20,South Carolina,108146,2289
12664,2020-08-20,Connecticut,49402,3572
12665,2020-08-20,Nebraska,,
12666,2020-08-20,Kentucky,38475,850
12667,2020-08-20,Wyoming,2940,34
12668,2020-08-20,Iowa,,
12669,2020-08-20,New Mexico,,
12670,2020-08-20,North Dakota,,
12671,2020-08-20,Washington,,
12673,2020-08-20,Tennessee,136476,1447
12675,2020-08-20,Massachusetts,115310,8657
12676,2020-08-20,Pennsylvania123364,
12677,2020-08-20,New York,227927,19007
12678,2020-08-20,Ohio,106063,3650
12679,2020-08-20,Alabama,107483,1905
12680,2020-08-20,Virginia,106177,2319
12681,2020-08-20,Michigan,94697,6368
12682,2020-08-20,Mississippi,73085,2100
12683,2020-08-20,Illinois,213721,7833
12684,2020-08-20,Wisconsin,68223,1067
12686,2020-08-20,North Carolina,149904,2465
12687,2020-08-20,Oklahoma,50660,709
12688,2020-08-20,Texas,,
12689,2020-08-20,California,,
12690,2020-08-20,New Mexico,,14103
12691,2020-08-20,Louisiana,,4496
12692,2020-08-20,Idaho,27139,269
12693,2020-08-20,Nevada,,
12694,2020-08-20,Georgia,,
12695,2020-08-20,Indiana,,2979
12696,2020-08-20,Maryland,,3536
12697,2020-08-20,New York,,
12698,2020-08-20,Arkansas,,
12699,2020-08-20,Minnesota,,1753
12700,2020-08-20,Oregon,22941,403
12701,2020-08-20,Utah,48350,382
12702,2020-08-20,West Virginia,8806,
12703,2020-08-20,Missouri,,
12704,2020-08-20,Delaware,15766,531
12705,2020-08-20,South Dakota,,155
12706,2020-08-20,Rhode Island,,
12707,2020-08-20,Kansas,34942,
12708,2020-08-20,Maine,3847,
12709,2020-08-20,New Hampshire,,
12710,2020-08-20,DC,,
12711,2020-08-20,Montana,6214,89
12713,2020-08-20,Alaska,,
12715,2020-08-20,Vermont,,
12720,2020-08-21,Colorado,50967,1566
12721,2020-08-21,Florida,,
12722,2020-08-21,Arizona,195331,4433
12723,2020-08-21,South Carolina,109135,2339
12724,2020-08-21,Connecticut,49477,3574
12725,2020-08-21,Nebraska,,
12726,2020-08-21,Kentucky,39068,858
12727,2020-08-21,Wyoming,2994,37
12728,2020-08-21,Iowa,,
12729,2020-08-21,New Mexico,,
12730,2020-08-21,North Dakota,,
12731,2020-08-21,Washington,,
12733,2020-08-21,Tennessee,138015,1508
12735,2020-08-21,Massachusetts,115741,8670
12736,2020-08-21,Pennsylvania124031,
12737,2020-08-21,New York,228144,19014
12738,2020-08-21,Ohio,107064,3675
12739,2020-08-21,Alabama,108666,1927
12740,2020-08-21,Virginia,107268,2324
12741,2020-08-21,Michigan,94697,6368
12742,2020-08-21,Mississippi,74620,2136
12743,2020-08-21,Illinois,215929,7857
12744,2020-08-21,Wisconsin,69059,1068
12746,2020-08-21,North Carolina,151912,2494
12747,2020-08-21,Oklahoma,51746,715
12748,2020-08-21,Texas,,
12749,2020-08-21,California,,
12750,2020-08-21,New Mexico,,14112
12751,2020-08-21,Louisiana,,4546
12752,2020-08-21,Idaho,27371,274
12753,2020-08-21,Nevada,,
12754,2020-08-21,Georgia,,
12755,2020-08-21,Indiana,,2992
12756,2020-08-21,Maryland,,3546
12757,2020-08-21,New York,,
12758,2020-08-21,Arkansas,,
12759,2020-08-21,Minnesota,,1753
12760,2020-08-21,Oregon,24421,414
12761,2020-08-21,Utah,48677,383
12762,2020-08-21,West Virginia,8890,
12763,2020-08-21,Missouri,,
12764,2020-08-21,Delaware,15824,531
12765,2020-08-21,South Dakota,,159
12766,2020-08-21,Rhode Island,,
12767,2020-08-21,Kansas,35895,
12768,2020-08-21,Maine,3872,
12769,2020-08-21,New Hampshire,,
12770,2020-08-21,DC,,
12771,2020-08-21,Montana,6216,89
12773,2020-08-21,Alaska,,
12775,2020-08-21,Vermont,,
12780,2020-08-22,Colorado,51258,1573
12781,2020-08-22,Florida,,
12782,2020-08-22,Arizona,196318,4500
12783,2020-08-22,South Carolina,109962,2372
12784,2020-08-22,Connecticut,49477,3574
12785,2020-08-22,Nebraska,,
12786,2020-08-22,Kentucky,39755,866
12787,2020-08-22,Wyoming,3009,37
12788,2020-08-22,Iowa,,
12789,2020-08-22,New Mexico,,
12790,2020-08-22,North Dakota,,
12791,2020-08-22,Washington,,
12793,2020-08-22,Tennessee,139184,1523
12795,2020-08-22,Massachusetts,115850,8690
12796,2020-08-22,Pennsylvania124802,
12797,2020-08-22,New York,228428,19017
12798,2020-08-22,Ohio,108133,3694
12799,2020-08-22,Alabama,109566,1942
12800,2020-08-22,Virginia,107268,2324
12801,2020-08-22,Michigan,96024,6389
12802,2020-08-22,Mississippi,75176,2139
12803,2020-08-22,Illinois,218285,7874
12804,2020-08-22,Wisconsin,70009,1081
12806,2020-08-22,North Carolina,153641,2521
12807,2020-08-22,Oklahoma,52597,725
12808,2020-08-22,Texas,,
12809,2020-08-22,California,,
12810,2020-08-22,New Mexico,,14114
12811,2020-08-22,Louisiana,,4546
12812,2020-08-22,Idaho,27637,277
12813,2020-08-22,Nevada,,
12814,2020-08-22,Georgia,,
12815,2020-08-22,Indiana,,3001
12816,2020-08-22,Maryland,,3552
12817,2020-08-22,New York,,
12818,2020-08-22,Arkansas,,
12819,2020-08-22,Minnesota,,1767
12820,2020-08-22,Oregon,24710,417
12821,2020-08-22,Utah,49002,385
12822,2020-08-22,West Virginia,9010,
12823,2020-08-22,Missouri,,
12824,2020-08-22,Delaware,15881,531
12825,2020-08-22,South Dakota,,160
12826,2020-08-22,Rhode Island,,
12827,2020-08-22,Kansas,35895,
12828,2020-08-22,Maine,3890,
12829,2020-08-22,New Hampshire,,
12830,2020-08-22,DC,,
12831,2020-08-22,Montana,6376,90
12833,2020-08-22,Alaska,,
12835,2020-08-22,Vermont,,
12840,2020-08-23,Colorado,51505,1573
12841,2020-08-23,Florida,,
12842,2020-08-23,Arizona,196521,4515
12843,2020-08-23,South Carolina,110658,2380
12844,2020-08-23,Connecticut,49477,3574
12845,2020-08-23,Nebraska,,
12846,2020-08-23,Kentucky,40181,875
12847,2020-08-23,Wyoming,3046,37
12848,2020-08-23,Iowa,,
12849,2020-08-23,New Mexico,,
12850,2020-08-23,North Dakota,,
12851,2020-08-23,Washington,,
12853,2020-08-23,Tennessee,141000,1527
12855,2020-08-23,Massachusetts,115850,8690
12856,2020-08-23,Pennsylvania125407,
12857,2020-08-23,New York,228617,19025
12858,2020-08-23,Ohio,108735,3697
12859,2020-08-23,Alabama,110094,1944
12860,2020-08-23,Virginia,108767,2352
12861,2020-08-23,Michigan,96792,6393
12862,2020-08-23,Mississippi,75571,2147
12863,2020-08-23,Illinois,220178,7880
12864,2020-08-23,Wisconsin,70462,1081
12866,2020-08-23,North Carolina,155113,2531
12867,2020-08-23,Oklahoma,53159,726
12868,2020-08-23,Texas,,
12869,2020-08-23,California,,
12870,2020-08-23,New Mexico,,14117
12871,2020-08-23,Louisiana,,4605
12872,2020-08-23,Idaho,27815,278
12873,2020-08-23,Nevada,,
12874,2020-08-23,Georgia,,
12875,2020-08-23,Indiana,,3003
12876,2020-08-23,Maryland,,3554
12877,2020-08-23,New York,,
12878,2020-08-23,Arkansas,,
12879,2020-08-23,Minnesota,,1771
12880,2020-08-23,Oregon,24937,417
12881,2020-08-23,Utah,49315,385
12882,2020-08-23,West Virginia,9097,
12883,2020-08-23,Missouri,,
12884,2020-08-23,Delaware,15930,532
12885,2020-08-23,South Dakota,,159
12886,2020-08-23,Rhode Island,,
12887,2020-08-23,Kansas,35895,
12888,2020-08-23,Maine,3910,
12889,2020-08-23,New Hampshire,,
12890,2020-08-23,DC,,
12891,2020-08-23,Montana,6490,91
12893,2020-08-23,Alaska,,
12895,2020-08-23,Vermont,,
12900,2020-08-24,Colorado,51676,1574
12901,2020-08-24,Florida,,
12902,2020-08-24,Arizona,196821,4514
12903,2020-08-24,South Carolina,111202,2387
12904,2020-08-24,Connecticut,49940,3574
12905,2020-08-24,Nebraska,,
12906,2020-08-24,Kentucky,40493,879
12907,2020-08-24,Wyoming,3068,37
12908,2020-08-24,Iowa,,
12909,2020-08-24,New Mexico,,
12910,2020-08-24,North Dakota,,
12911,2020-08-24,Washington,,
12913,2020-08-24,Tennessee,141591,1547
12915,2020-08-24,Massachusetts,116421,8717
12916,2020-08-24,Pennsylvania125822,
12917,2020-08-24,New York,228788,19029
12918,2020-08-24,Ohio,109566,3705
12919,2020-08-24,Alabama,110769,1950
12920,2020-08-24,Virginia,109680,2371
12921,2020-08-24,Michigan,97660,6397
12922,2020-08-24,Mississippi,75571,2147
12923,2020-08-24,Illinois,221790,7888
12924,2020-08-24,Wisconsin,70854,1081
12926,2020-08-24,North Carolina,156396,2535
12927,2020-08-24,Oklahoma,53515,730
12928,2020-08-24,Texas,,
12929,2020-08-24,California,,
12930,2020-08-24,New Mexico,,14120
12931,2020-08-24,Louisiana,,4623
12932,2020-08-24,Idaho,27989,285
12933,2020-08-24,Nevada,,
12934,2020-08-24,Georgia,,
12935,2020-08-24,Indiana,,3008
12936,2020-08-24,Maryland,,3564
12937,2020-08-24,New York,,
12938,2020-08-24,Arkansas,,
12939,2020-08-24,Minnesota,,1779
12940,2020-08-24,Oregon,25155,420
12941,2020-08-24,Utah,49636,393
12942,2020-08-24,West Virginia,9137,
12943,2020-08-24,Missouri,,
12944,2020-08-24,Delaware,15960,532
12945,2020-08-24,South Dakota,,159
12946,2020-08-24,Rhode Island,,
12947,2020-08-24,Kansas,37401,
12948,2020-08-24,Maine,3920,
12949,2020-08-24,New Hampshire,,
12950,2020-08-24,DC,,
12951,2020-08-24,Montana,6623,97
12953,2020-08-24,Alaska,,
12955,2020-08-24,Vermont,,
12960,2020-08-25,Colorado,52074,1580
12961,2020-08-25,Florida,,
12962,2020-08-25,Arizona,197671,4535
12963,2020-08-25,South Carolina,112088,2408
12964,2020-08-25,Connecticut,49971,3580
12965,2020-08-25,Nebraska,,
12966,2020-08-25,Kentucky,41054,889
12967,2020-08-25,Wyoming,3089,37
12968,2020-08-25,Iowa,,
12969,2020-08-25,New Mexico,,
12970,2020-08-25,North Dakota,,
12971,2020-08-25,Washington,,
12973,2020-08-25,Tennessee,142251,1587
12975,2020-08-25,Massachusetts,116770,8729
12976,2020-08-25,Pennsylvania126350,
12977,2020-08-25,New York,228971,19030
12978,2020-08-25,Ohio,110343,3716
12979,2020-08-25,Alabama,110954,1962
12980,2020-08-25,Virginia,110437,2382
12981,2020-08-25,Michigan,98439,6417
12982,2020-08-25,Mississippi,76228,2201
12983,2020-08-25,Illinois,223470,7917
12984,2020-08-25,Wisconsin,71492,1094
12986,2020-08-25,North Carolina,157741,2570
12987,2020-08-25,Oklahoma,54162,744
12988,2020-08-25,Texas,,
12989,2020-08-25,California,,
12990,2020-08-25,New Mexico,,14124
12991,2020-08-25,Louisiana,,4656
12992,2020-08-25,Idaho,28322,293
12993,2020-08-25,Nevada,,
12994,2020-08-25,Georgia,,
12995,2020-08-25,Indiana,,3023
12996,2020-08-25,Maryland,,3574
12997,2020-08-25,New York,,
12998,2020-08-25,Arkansas,,
12999,2020-08-25,Minnesota,,1793
13000,2020-08-25,Oregon,25391,428
13001,2020-08-25,Utah,50090,400
13002,2020-08-25,West Virginia,9219,
13003,2020-08-25,Missouri,,
13004,2020-08-25,Delaware,15991,533
13005,2020-08-25,South Dakota,,159
13006,2020-08-25,Rhode Island,,
13007,2020-08-25,Kansas,37401,
13008,2020-08-25,Maine,3943,
13009,2020-08-25,New Hampshire,,
13010,2020-08-25,DC,,
13011,2020-08-25,Montana,6785,97
13013,2020-08-25,Alaska,,
13015,2020-08-25,Vermont,,
13020,2020-08-26,Colorado,52229,1581
13021,2020-08-26,Florida,,
13022,2020-08-26,Arizona,197844,4640
13023,2020-08-26,South Carolina,112643,2451
13024,2020-08-26,Connecticut,50134,3579
13025,2020-08-26,Nebraska,,
13026,2020-08-26,Kentucky,41567,896
13027,2020-08-26,Wyoming,3135,37
13028,2020-08-26,Iowa,,
13029,2020-08-26,New Mexico,,
13030,2020-08-26,North Dakota,,
13031,2020-08-26,Washington,,
13033,2020-08-26,Tennessee,144060,1604
13035,2020-08-26,Massachusetts,117085,8755
13036,2020-08-26,Pennsylvania126835,
13037,2020-08-26,New York,229207,19037
13038,2020-08-26,Ohio,111331,3761
13039,2020-08-26,Alabama,112126,1965
13040,2020-08-26,Virginia,111484,2394
13041,2020-08-26,Michigan,99200,6424
13042,2020-08-26,Mississippi,77323,2256
13043,2020-08-26,Illinois,225627,7954
13044,2020-08-26,Wisconsin,72260,1100
13046,2020-08-26,North Carolina,158985,2606
13047,2020-08-26,Oklahoma,54821,763
13048,2020-08-26,Texas,,
13049,2020-08-26,California,,
13050,2020-08-26,New Mexico,,14134
13051,2020-08-26,Louisiana,,4688
13052,2020-08-26,Idaho,28556,304
13053,2020-08-26,Nevada,,
13054,2020-08-26,Georgia,,
13055,2020-08-26,Indiana,,3041
13056,2020-08-26,Maryland,,3580
13057,2020-08-26,New York,,
13058,2020-08-26,Arkansas,,
13059,2020-08-26,Minnesota,,1806
13060,2020-08-26,Oregon,24289,422
13061,2020-08-26,Utah,50434,402
13062,2020-08-26,West Virginia,9364,
13063,2020-08-26,Missouri,,
13064,2020-08-26,Delaware,15987,533
13065,2020-08-26,South Dakota,,160
13066,2020-08-26,Rhode Island,,
13067,2020-08-26,Kansas,38807,
13068,2020-08-26,Maine,3963,
13069,2020-08-26,New Hampshire,,
13070,2020-08-26,DC,,
13071,2020-08-26,Montana,6785,98
13073,2020-08-26,Alaska,,
13075,2020-08-26,Vermont,,
13080,2020-08-27,Colorado,52562,1585
13081,2020-08-27,Florida,,
13082,2020-08-27,Arizona,198504,4673
13083,2020-08-27,South Carolina,113107,2494
13084,2020-08-27,Connecticut,50255,3579
13085,2020-08-27,Nebraska,,
13086,2020-08-27,Kentucky,42169,904
13087,2020-08-27,Wyoming,3166,37
13088,2020-08-27,Iowa,,
13089,2020-08-27,New Mexico,,
13090,2020-08-27,North Dakota,,
13091,2020-08-27,Washington,,
13093,2020-08-27,Tennessee,145743,1627
13095,2020-08-27,Massachusetts,117450,8775
13096,2020-08-27,Pennsylvania127430,
13097,2020-08-27,New York,229518,19044
13098,2020-08-27,Ohio,112489,3791
13099,2020-08-27,Alabama,112794,1990
13100,2020-08-27,Virginia,112446,2417
13101,2020-08-27,Michigan,99958,6440
13102,2020-08-27,Mississippi,77822,2269
13103,2020-08-27,Illinois,227334,7977
13104,2020-08-27,Wisconsin,73138,1111
13106,2020-08-27,North Carolina,161076,2630
13107,2020-08-27,Oklahoma,55539,778
13108,2020-08-27,Texas,,
13109,2020-08-27,California,,
13110,2020-08-27,New Mexico,,14141
13111,2020-08-27,Louisiana,,4711
13112,2020-08-27,Idaho,28841,309
13113,2020-08-27,Nevada,,
13114,2020-08-27,Georgia,,
13115,2020-08-27,Indiana,,3047
13116,2020-08-27,Maryland,,3593
13117,2020-08-27,New York,,
13118,2020-08-27,Arkansas,,
13119,2020-08-27,Minnesota,,1810
13120,2020-08-27,Oregon,24482,427
13121,2020-08-27,Utah,50729,403
13122,2020-08-27,West Virginia,9458,
13123,2020-08-27,Missouri,,
13124,2020-08-27,Delaware,15987,533
13125,2020-08-27,South Dakota,,160
13126,2020-08-27,Rhode Island,,
13127,2020-08-27,Kansas,38807,
13128,2020-08-27,Maine,3982,
13129,2020-08-27,New Hampshire,,
13130,2020-08-27,DC,,
13131,2020-08-27,Montana,6929,98
13133,2020-08-27,Alaska,,
13135,2020-08-27,Vermont,,
13140,2020-08-28,Colorado,52958,1591
13141,2020-08-28,Florida,,
13142,2020-08-28,Arizona,198978,4709
13143,2020-08-28,South Carolina,114400,2521
13144,2020-08-28,Connecticut,50387,3579
13145,2020-08-28,Nebraska,,
13146,2020-08-28,Kentucky,42811,910
13147,2020-08-28,Wyoming,3196,37
13148,2020-08-28,Iowa,,
13149,2020-08-28,New Mexico,,
13150,2020-08-28,North Dakota,,
13151,2020-08-28,Washington,,
13153,2020-08-28,Tennessee,147326,1654
13155,2020-08-28,Massachusetts,117888,8791
13156,2020-08-28,Pennsylvania128250,
13157,2020-08-28,New York,229751,19047
13158,2020-08-28,Ohio,113725,3819
13159,2020-08-28,Alabama,113723,2017
13160,2020-08-28,Virginia,113623,2435
13161,2020-08-28,Michigan,100699,6446
13162,2020-08-28,Mississippi,77822,2269
13163,2020-08-28,Illinois,229483,7997
13164,2020-08-28,Wisconsin,73981,1113
13166,2020-08-28,North Carolina,162491,2652
13167,2020-08-28,Oklahoma,56254,786
13168,2020-08-28,Texas,,
13169,2020-08-28,California,,
13170,2020-08-28,New Mexico,,14150
13171,2020-08-28,Louisiana,,4741
13172,2020-08-28,Idaho,29088,319
13173,2020-08-28,Nevada,,
13174,2020-08-28,Georgia,,
13175,2020-08-28,Indiana,,3058
13176,2020-08-28,Maryland,,3603
13177,2020-08-28,New York,,
13178,2020-08-28,Arkansas,,
13179,2020-08-28,Minnesota,,1810
13180,2020-08-28,Oregon,24775,436
13181,2020-08-28,Utah,51258,406
13182,2020-08-28,West Virginia,9644,
13183,2020-08-28,Missouri,,
13184,2020-08-28,Delaware,16336,533
13185,2020-08-28,South Dakota,,163
13186,2020-08-28,Rhode Island,,
13187,2020-08-28,Kansas,39861,
13188,2020-08-28,Maine,3981,
13189,2020-08-28,New Hampshire,,
13190,2020-08-28,DC,,
13191,2020-08-28,Montana,7063,100
13193,2020-08-28,Alaska,,
13195,2020-08-28,Vermont,,
13200,2020-08-29,Colorado,53209,1596
13201,2020-08-29,Florida,,
13202,2020-08-29,Arizona,199579,4738
13203,2020-08-29,South Carolina,115661,2563
13204,2020-08-29,Connecticut,50387,3579
13205,2020-08-29,Nebraska,,
13206,2020-08-29,Kentucky,43507,913
13207,2020-08-29,Wyoming,3210,37
13208,2020-08-29,Iowa,,
13209,2020-08-29,New Mexico,,
13210,2020-08-29,North Dakota,,
13211,2020-08-29,Washington,,
13213,2020-08-29,Tennessee,148681,1677
13215,2020-08-29,Massachusetts,118309,8803
13216,2020-08-29,Pennsylvania129056,
13217,2020-08-29,New York,229980,19042
13218,2020-08-29,Ohio,114911,3842
13219,2020-08-29,Alabama,115284,2059
13220,2020-08-29,Virginia,114514,2436
13221,2020-08-29,Michigan,101478,6467
13222,2020-08-29,Mississippi,78445,2281
13223,2020-08-29,Illinois,231363,8008
13224,2020-08-29,Wisconsin,74800,1119
13226,2020-08-29,North Carolina,165076,2683
13227,2020-08-29,Oklahoma,57345,797
13228,2020-08-29,Texas,,
13229,2020-08-29,California,,
13230,2020-08-29,New Mexico,,14153
13231,2020-08-29,Louisiana,,4741
13232,2020-08-29,Idaho,29374,324
13233,2020-08-29,Nevada,,
13234,2020-08-29,Georgia,,
13235,2020-08-29,Indiana,,3066
13236,2020-08-29,Maryland,,3609
13237,2020-08-29,New York,,
